,bookname,name
3267,"[2939, 31397, 47252, 8592, 39454, 33422, 11353, 20759, 33425, 10642, 7759, 8352, 3230, 38477, 30092, 48144, 24796, 33416, 50472, 45294, 33422, 17521, 17522, 50348, 19090, 17184, 39463, 8539, 37173, 8537, 48788, 3933]",3267
3268,"[1394, 1394, 13600, 13600, 13590, 13590, 5533, 13600, 3479, 5260, 39958, 26960, 1934, 244, 29993, 13600, 22940, 46066, 53070, 2052, 10886, 22521, 3479]",3268
3269,"[40497, 16136, 40160, 40168]",3269
3270,"[53046, 13344]",3270
3271,"[37272, 37268, 13888, 694, 44364, 44510, 13891, 668, 44364, 33424, 33423, 33425]",3271
3272,"[32756, 33328, 40669]",3272
3273,"[33430, 48912, 10896, 5226, 33416, 33614, 27014, 24263, 44628, 16757, 50027, 11157, 52242, 27324, 34550, 11827, 25867]",3273
3274,"[43085, 30939, 40450, 11364, 53035, 26676, 26676, 52022, 34381, 13363, 35653, 16098, 24792, 17214, 53036, 43894, 24321, 23271, 20850, 7112, 7263, 7184, 8924, 36016, 28475]",3274
3275,"[33425, 20765]",3275
3276,"[24317, 20028, 24452, 24452, 24455, 24454, 24736, 11355, 9741, 33422, 33423, 39420, 30548, 30587, 49231, 52370, 24342, 41892, 48863, 39454, 39420, 10260, 32900, 32912, 36798, 34120, 50310, 24559, 13640]",3276
3277,"[39420, 39429]",3277
3278,[33422],3278
3279,"[37269, 14123, 26039, 35085]",3279
3280,"[15485, 14117]",3280
3281,"[35918, 15442, 15441, 49639, 8202, 25983, 20288]",3281
3282,"[37325, 27075, 27074, 20861, 39454, 44103, 39454, 39442, 33420]",3282
3283,"[42814, 42376, 31701, 36180, 1815, 661, 44364, 20836, 20824, 52543, 52703, 22809, 50333, 33422, 40303, 29421, 5838, 33424, 22809, 32144, 20751, 8622, 33416, 3003, 8605, 33422, 33420, 29421, 35091]",3283
3284,"[30703, 49540, 3926, 5399, 16052, 9714, 17674, 18529, 27034, 5434, 10914, 33158]",3284
3285,"[42715, 42716, 42717, 15076, 20985, 20942, 1809, 5426, 5340]",3285
3286,"[33564, 47979, 25753, 43329, 16753, 27744, 30687, 17196, 27745, 17916, 18303, 17645, 23531, 40551, 22261, 40553, 44258, 17525, 9141, 40554, 10908, 28713, 51435, 17447, 50887, 48386, 8718, 22300, 25733, 16158, 8382, 15189, 14488, 41398, 15184, 14299, 31222, 38375, 25949, 43297, 25713, 17438, 13735, 16561, 40550, 24672, 32134, 18141, 28888, 21416, 42012, 41869, 14273, 12453, 20960, 48654, 33942, 34021, 23775, 40643, 38542, 27744, 27517, 17435, 14300, 40997, 14300]",3286
3287,"[5407, 10906]",3287
3288,"[16757, 35464, 11658, 25730, 1817, 15791]",3288
3289,"[10898, 5532, 5366]",3289
3290,"[52739, 52570, 10863, 10856, 39456, 33979, 39455, 33965]",3290
3291,"[7287, 7133, 5406, 1165, 14134]",3291
3292,[47103],3292
3293,"[30687, 30687, 33953, 19712, 19283, 8971, 11358, 7237, 5407, 21120, 13941, 39443, 34071, 43269]",3293
3294,"[7047, 413, 26091, 10906, 21059, 32007]",3294
3295,"[20447, 33993, 11529, 15791]",3295
3296,"[49840, 48156, 35447, 20827, 5332, 5330]",3296
3297,"[23362, 111, 33992, 50141, 409, 39498, 5395, 32102, 30234, 10455, 33931, 39415, 20795, 37769, 48895, 691, 502, 26616, 53226]",3297
3298,"[42568, 40544, 40544, 12959, 9768, 36011, 14731, 36462, 5342, 5373, 5350, 5392]",3298
3299,"[28268, 10076, 53245, 7178, 5550, 5416, 10864, 10892, 8351, 15314, 26492, 38712, 43303, 11001, 434, 433, 27666, 13994, 19681, 5049, 29360, 29373, 29342, 29372, 29342]",3299
3300,"[15598, 18121, 8198, 52881, 15786, 5049, 24582, 34429, 40278, 9737, 39364, 22776, 6074]",3300
3301,"[5359, 31693]",3301
3302,"[5359, 5363]",3302
3303,"[5348, 10893, 5348, 31693]",3303
3304,"[20936, 20798, 32121, 1259, 20925, 32121, 832, 31697, 31696, 39504]",3304
3305,"[9405, 27352]",3305
3306,"[7155, 18857, 7044]",3306
3307,"[19659, 41892, 35987, 17799]",3307
3308,"[31713, 52556, 46036, 26493, 33333, 34546, 5406, 5406, 5427, 5333, 5227, 10936, 5426, 5360, 9181]",3308
3309,"[47253, 11358, 11921, 9022, 17638, 18187, 4329, 47923, 20827, 45514, 5692, 17867, 7243, 14022]",3309
3310,"[27619, 35589, 20543, 52604, 52739, 20043, 20043, 43928, 52735, 31688, 20557, 20339, 31693, 28703, 28703, 11203, 7230, 41877, 13992, 51964, 52554]",3310
3311,"[52730, 52563, 52604, 52557, 52552, 52745, 52551, 52729, 7204, 439]",3311
3312,"[48934, 21539, 17221, 23531, 8744, 34429, 9465, 21942, 17941, 24432, 31714, 52594, 52745, 31693, 23896, 31693, 10878, 26697, 22096, 8125, 28418, 10833, 11824, 46187, 16519, 41218, 7235, 7200, 7204, 52495, 43449, 28407, 17695, 21720]",3312
3313,"[24409, 43520, 45353, 19362, 29307, 31703, 20336, 52594, 31714, 16778, 48796, 16778, 758, 34355, 21258, 20552, 48705, 32576, 9185, 9149, 38378, 16081, 34410, 17129, 51617, 21352, 47424, 14117, 24450, 48579, 49678, 20481, 13689, 36771, 52551, 7699, 42372, 33918, 14086, 13951, 49655, 34890, 34449, 7163, 3447]",3313
3314,"[34615, 21459, 27725, 15901, 48505, 48535, 23652, 17966, 34429, 34292, 16798, 17362, 27719, 9286, 16129, 19420]",3314
3315,"[32779, 32777, 17635, 42599, 53004, 48029, 37452, 48880, 20549, 7953, 31723, 17520, 44408, 16690, 26586, 27735, 17560]",3315
3316,"[24317, 19659, 19659, 19659, 20045, 20052, 51316, 19216]",3316
3317,"[52583, 36177, 33567, 23935, 2932, 31389, 42102, 41865, 15970, 20557, 37303, 19708, 23450, 33567, 33575, 47670, 7210, 7237, 20340, 37303, 19708, 15495, 49590, 23224, 7275, 13501, 8514, 7182, 34443, 28414, 28419, 35092, 2975, 2944]",3317
3318,"[30626, 48793, 31587, 31403, 48788, 30997, 15628, 21055, 32122, 31354, 48789, 24753, 19004, 30604, 48792, 3822]",3318
3319,"[52509, 834, 26886, 26882, 16503, 37920, 7886, 7991, 7885, 22028, 28272, 50699, 47897, 47887, 40916, 52135, 33267, 793, 31690, 20340, 37303, 52498, 30980, 16436, 44845, 30978, 23282, 7255, 52559, 20982, 52623, 31690]",3319
3320,"[46771, 47659, 49320]",3320
3321,"[23512, 23936, 1229, 36541, 24740, 20497, 20510, 17679, 20351, 14196, 8024, 14028, 28553, 31693, 52594, 31701, 14102, 10154, 53040]",3321
3322,"[13147, 53121, 23456]",3322
3323,"[52563, 28728]",3323
3324,"[34851, 34851, 46016, 24035, 33385]",3324
3325,"[20111, 52819, 18666, 45300, 20201, 49600, 45302, 41877, 11365, 31693, 52590, 37287, 11358, 7276]",3325
3326,"[20502, 52733, 52700, 52480, 11358, 7044, 28024, 52561, 52563, 20509, 31205, 5267, 4457, 7630, 5333, 47490, 6891, 10965, 7630]",3326
3327,[11229],3327
3328,"[51416, 32253, 27247, 28977, 37038, 27251, 52604, 44054, 37513, 50627, 23397, 27136, 27670, 34479, 46587, 25934, 31224, 11195, 48187]",3328
3329,"[12863, 257, 18946, 12848, 45073, 41808, 48073, 8765, 46604, 34507, 19203, 35668, 19372, 16074, 36762, 23245, 45109, 41772, 53253, 14569, 27009, 32051]",3329
3330,"[49568, 288, 12941, 37004, 37036, 47658, 31716, 52581, 27136, 27137, 12912, 28403, 48195, 50758, 27667, 43489, 52708, 3064]",3330
3331,"[24700, 17993, 10451, 20526, 17991, 29324, 44054, 13480, 22205, 20544, 45037, 52660, 10286, 12175, 52503, 46881, 20628, 10932, 14050]",3331
3332,"[39854, 25734, 35116, 28097, 30269, 30268, 30260, 41452, 16633, 46844, 27293, 21796, 21608, 19673, 16511, 23272, 5467, 5273, 12836, 24998, 21545, 11169, 28465, 33801, 44101, 12216, 48709, 32510, 46881, 19756]",3332
3333,"[35602, 44601, 9494, 8253, 52409, 14773, 35669, 25944, 20317, 52604, 31690, 19280, 23133, 34449, 36941, 7181, 13660, 37322, 36032, 47054, 19525, 20496, 31697, 20447, 20615, 45820, 44123, 34436, 45719, 6543, 52797, 52623, 52604, 52620, 31702, 52234, 24930, 22460, 14364, 27717]",3333
3334,"[26881, 14511, 17496, 52895, 5258, 52493, 23078, 23949, 26884, 44301, 27264, 27264, 37368, 52597, 52597, 52664, 1280, 1294, 7917, 20285, 17752, 20272, 44075, 9356, 10005, 27935, 10003, 35928, 37063, 14221, 7200, 52594, 52514, 20360, 41220, 41892, 15719, 20679]",3334
3335,"[28130, 287, 16871, 15032, 40996, 35476, 35732, 23160, 52495, 27963, 50443, 27967, 20219, 17501, 27127, 22316, 14221, 49499, 48352, 22883, 46623]",3335
3336,"[46709, 8878, 20641, 35610, 37892, 26885, 26883, 7990, 5330, 22562, 22564, 43166, 52597, 52664, 47971, 47972, 8210, 34922, 52620, 52623, 33619, 7226, 39923, 3517, 42477, 51326, 8084, 52502, 31690, 52541, 44334, 16825, 22564, 18015, 7912, 5466]",3336
3337,"[20636, 52556, 52409, 52718, 19708, 31690, 22564, 52652, 20409, 8079, 7186]",3337
3338,"[26863, 20636, 25809, 40468, 26882, 26884, 28458, 52604, 19708, 31690, 20338, 16642, 17694, 19081, 30463, 26947, 46406, 7905, 7901]",3338
3339,"[41859, 34853, 34854, 51617, 30197, 33770, 34417, 18067, 20255, 51500, 34495, 41859, 51617, 52336]",3339
3340,"[38477, 16466, 21382, 48119, 11458, 20060, 46974, 46974, 9336, 33471, 46969, 34703, 34704, 8539, 8540, 30449, 48175, 7119, 31517, 51665, 17694, 31519, 10291]",3340
3341,"[24962, 10373, 32600, 45031, 46346, 32607, 52494, 43061, 12866, 20376, 17693, 31693, 31690, 52671, 50642, 46049, 24317]",3341
3342,[31617],3342
3343,"[11224, 36537, 48113, 12120, 44735, 47897, 36710]",3343
3344,"[26353, 20544, 26389, 52604, 52713, 8152, 8151, 8153, 52717]",3344
3345,"[52556, 7186, 50379, 34301, 41403, 12427]",3345
3346,"[23491, 36971, 48311, 11075, 20461, 20548, 52544, 31928, 8150, 20356, 50230, 8152, 8151, 52556]",3346
3347,"[48913, 22868, 18752, 18751, 8483, 8483, 46138, 51402, 20546, 52594, 13736, 45698, 40733, 27888, 22100, 48830, 53258, 16701, 35729, 23541, 9022, 48273, 33910, 46163, 27055, 52557, 30978, 32510, 16143]",3347
3348,"[7886, 7991, 52088, 41131]",3348
3349,"[13753, 40628]",3349
3350,"[39915, 40408, 30909, 10877, 2128, 17364, 17365, 17923, 37473, 23464, 12030, 40301, 45887, 41923, 45885, 42298]",3350
3351,"[23243, 23244, 24498, 23245]",3351
3352,"[45339, 35049, 46766, 14567, 14568, 34889, 36485, 14571, 47976, 47976, 52929, 51905, 34450]",3352
3353,"[47976, 47976, 47976, 47976]",3353
3354,"[51063, 52185, 52605, 20487]",3354
3355,"[48727, 26123, 86, 24641]",3355
3356,"[46893, 49304, 16444, 36686, 8471, 24923, 26842, 12412, 9841, 44128, 44083, 12893, 27293, 45088, 47196, 8880, 16524, 37334, 18490, 203, 41007, 22677, 41831, 7907, 38283, 36726, 9458, 49873, 11867, 25842, 41045, 27817, 48606, 17613, 21816, 15576, 48172, 7092, 41057, 46460, 46082, 15923, 10350, 46406, 15923, 14329, 47708, 35521, 26048, 34526, 36452, 9738, 51991, 22058, 51617, 7131, 12029, 17799, 41892, 13575, 33870, 52900]",3356
3357,"[8385, 18948, 24738, 26429, 8778, 37356, 23474, 2128, 41806, 16905, 7022]",3357
3358,"[18722, 43663, 31543, 74, 14732, 10442, 10442, 43657, 8080, 43121, 15050, 45682, 45685, 45764, 47461, 47474, 40052, 40068, 41270, 41275, 26428, 41274, 2549, 2548, 6715, 14220, 12081, 1194, 40052, 40068]",3358
3359,"[24343, 26583, 32355, 45475, 30660, 4661, 35611, 20903, 19655, 10076, 20915, 1164, 18410]",3359
3360,"[24587, 17152, 26573, 52372, 36049, 36010, 9036, 48614, 52886, 12781, 36874, 30464, 49883, 12526, 21407, 41415, 50897, 31697, 8362, 41754, 27048, 27140, 27634, 6666, 41151, 9117, 49689, 37416, 41752, 39968, 3032, 3007, 6930, 41432, 16682, 31559]",3360
3361,"[24227, 37600, 43867, 43625, 28963, 8494, 34942, 22108, 28110, 15900, 8362, 51785, 38268, 2100, 2119, 2128, 16599, 50355, 37046, 7092, 7088]",3361
3362,"[10428, 10427, 8537, 16873, 52586, 37326, 33460, 23518, 28186, 751, 21112, 15900, 15970, 1302, 31050, 30626, 40897, 31036, 13344, 51414, 8753, 21195, 17650, 46168, 17799, 36491, 11833]",3362
3363,"[52492, 15923, 15923, 42553, 44134, 8492, 21028, 21015]",3363
3364,[8551],3364
3365,"[30786, 17077, 52730, 11426, 52879, 50114, 15903, 28418, 42738, 8079, 37303, 52620, 52492, 16559, 10179, 13344, 43918, 46448, 46449, 11834, 14624, 32031, 49598, 48265, 21034, 9355, 48190, 12226, 37431, 12227, 44104, 33620, 12247, 36877, 52069, 27145, 20247, 20909, 21105, 37507, 48259, 41297, 52886, 10243, 20246, 48799, 20246, 18532, 53226, 42273, 33619, 36931, 48946, 34465, 28831, 778, 34746, 31318, 26041, 16752, 14367, 49593, 28007, 8362, 31928, 24743, 28336, 29340, 25687, 46174, 43028, 48246, 46823, 37533, 42272, 48799, 20201, 37530, 9355, 26780]",3365
3366,"[9941, 20722]",3366
3367,"[30941, 8508]",3367
3368,"[4329, 3032, 2554, 20447, 2604, 6795, 7104, 2655, 2641, 5784]",3368
3369,[25946],3369
3370,"[2112, 10694, 21655, 44062, 34524]",3370
3371,"[15915, 46115, 2112]",3371
3372,"[10740, 2158]",3372
3373,"[48927, 10740, 7247, 7186, 7138, 7247, 7186]",3373
3374,"[20484, 2112, 17935, 30289, 31057, 34699, 15347, 28565]",3374
3375,"[18378, 20941, 1287, 19708, 31697]",3375
3376,"[39061, 19748, 20503, 14652, 41535, 43212, 20441]",3376
3377,"[22300, 46989, 18271, 17526, 7816, 8711, 42293, 32578, 14807, 42133, 46471, 28828, 26845]",3377
3378,"[31528, 31527, 17141, 10923, 37114, 23369, 17152, 41125, 41126, 41124, 27009]",3378
3379,"[22555, 20447, 13504, 20046, 17036, 42618, 22166, 46055]",3379
3380,"[20447, 8810, 13660, 37173, 42568, 41432, 40502, 18877, 21724]",3380
3381,"[27804, 20448, 42683, 45386, 45487, 20046, 21941, 38477, 8047, 32772, 44202, 10749]",3381
3382,"[52915, 13522, 20442, 41977, 40709, 21906, 34495, 35642, 12977, 23359, 6530, 17804, 24334, 40584, 52814, 22166, 42620]",3382
3383,"[31660, 35106, 22424, 12602, 41892, 51324]",3383
3384,"[34583, 27384, 35763, 43966, 45912]",3384
3385,"[20049, 38477]",3385
3386,"[30448, 42478, 30447, 30466, 52685, 52650]",3386
3387,[12596],3387
3388,"[52512, 52593, 52664, 44994, 45010, 15940, 52487, 24684]",3388
3389,"[52480, 20998, 32772, 1292, 30990, 52735, 45061, 20556, 52702]",3389
3390,"[23271, 9438, 40729, 11211, 45604, 31382, 8924, 31315, 36016, 6930]",3390
3391,"[7211, 30246, 30740, 45903, 47652, 51415]",3391
3392,"[12268, 52588, 30823, 31050, 46264, 52680, 20427, 37920, 16824, 584, 52680, 46264, 20484, 31050, 52681, 18378, 5280, 52588, 9184, 49256, 36180, 46264, 29336, 587, 7130, 47427, 7231, 52480, 23382, 23381, 30734, 30246, 30739]",3392
3393,"[80, 20458, 52060, 26494, 49833, 45595, 40239, 13141, 32772, 1286, 48727, 46826, 20831, 33567, 23144]",3393
3394,"[23383, 16824, 35092, 13968]",3394
3395,[23982],3395
3396,"[52730, 23945]",3396
3397,"[52564, 52492, 52498, 52590, 26603, 36202, 40512, 40511, 23942, 32772]",3397
3398,"[27816, 8388, 11934, 48615, 27367, 51459, 23939, 27046, 27481, 27479, 23939, 23982, 52489, 15284, 19703, 6790, 23942, 28828]",3398
3399,"[23935, 33416, 20340, 10548, 16801, 21107, 26552, 20467, 20447, 23945, 27394, 44325, 9941, 22288, 2962, 2993]",3399
3400,"[22691, 316, 37161]",3400
3401,"[9464, 44309, 24465, 11306, 53051, 31799, 41337, 45133, 33576, 22270, 49579, 8805, 27051, 8646, 11880, 27212]",3401
3402,"[29342, 46055, 12369, 42120, 42120]",3402
3403,"[18296, 50474, 38676]",3403
3404,"[24116, 35721, 46620, 15601]",3404
3405,"[52002, 38477, 17695, 52878, 41231, 41231, 2476, 49344, 43001]",3405
3406,"[752, 1145, 7872, 7542, 7535, 14015]",3406
3407,"[23245, 23243, 23244]",3407
3408,"[27854, 51931]",3408
3409,"[36518, 12028, 41865, 27643, 18014, 28915, 23655, 751, 3061, 11837, 18073, 51857, 23536, 47056, 46123, 33290, 18085, 40386, 22513, 7030, 32076, 43113, 23531, 19927, 43014, 16437, 24452, 15755, 35464, 44257, 35635, 51018, 24285, 48026, 44105, 35951, 36010, 24205, 26911, 41759, 45333, 851]",3409
3410,"[17103, 17103, 21515, 44071, 2962, 50688, 27750, 27046, 23987, 39933, 37918, 2053, 11361, 41877]",3410
3411,"[8024, 52489, 21019, 20952, 32162, 52150, 8081, 37289, 37287, 32781, 32944, 52590, 41877, 30556, 8002, 30555]",3411
3412,"[23404, 16497, 31693, 32944]",3412
3413,"[17142, 12408, 27061, 37513, 47654, 33522, 33523, 52537]",3413
3414,"[22354, 20592, 26885, 1159, 32610, 7990, 48058, 52498, 37358, 20633, 48453, 13405, 39155, 32076, 8506, 37444, 14624, 23483, 32791, 35486, 41755]",3414
3415,"[12978, 22293, 48597, 33520, 35654, 52489, 46536, 27012]",3415
3416,"[36541, 26885, 34545, 52173, 8081, 34545, 52173, 8081, 7206, 50873, 50872, 40343]",3416
3417,"[18879, 23925, 23925, 30352, 30376, 24730, 12369, 31482, 48363, 2470, 5280]",3417
3418,"[13442, 10074, 48610, 2165, 52498, 30446, 30941, 43113, 36163, 13600, 16754, 39948, 2336, 31140, 144, 28137, 28622, 52563, 32781, 28617, 28137]",3418
3419,"[41723, 27078, 46071, 12914, 16513, 48051, 38676]",3419
3420,"[24467, 30654, 30654, 10608, 37920, 35461, 35461, 35461, 52739, 22403, 7271, 7285, 52313, 46062, 46063, 16541, 24035, 24037, 9097, 27979, 27980, 25081, 25262, 52568]",3420
3421,"[23875, 33822, 7634, 42477]",3421
3422,"[32781, 35860, 10479, 48637]",3422
3423,"[36318, 17570, 35163, 13275, 36934, 8523, 12986, 22217, 31790, 11308, 37478]",3423
3424,"[47724, 3798, 28946, 14431, 34445, 11643, 49593, 7241, 47127]",3424
3425,"[11357, 7193, 7020, 7275, 11947, 17944]",3425
3426,"[33, 46943, 7132, 14014, 14014, 17545]",3426
3427,"[45098, 11822, 52488, 32944]",3427
3428,"[49665, 43070, 37408, 32578, 52546, 28120, 43219, 34863, 10084, 27377, 43336, 43066, 27378, 27382, 885, 40744, 26817, 46717, 19080, 48293, 48292, 15032, 87, 11113, 18146, 49070, 43440, 44060, 46719, 51365]",3428
3429,"[52581, 20553, 45387, 26664, 3695, 20684]",3429
3430,"[14508, 9259, 43094, 44001, 38272, 26010, 40452, 40459, 20052, 28141, 42975, 1281, 30414, 47955, 45070, 31621, 31505, 44618, 20687, 16914, 42242, 40774, 13009]",3430
3431,"[38679, 49713, 32261, 49230, 43537]",3431
3432,"[42568, 14508, 24194, 8313, 51952, 32616, 30169, 8649, 24729, 52494, 52493, 50355, 8521]",3432
3433,"[2064, 52480, 42779, 37941, 23897, 33960, 387, 2064, 29335, 13887, 29421, 42619, 52694, 387, 636, 42623, 8537, 29414, 659]",3433
3434,"[28734, 19940, 52554, 31716, 42665, 26988]",3434
3435,[52563],3435
3436,"[18498, 28230, 45832, 48134, 31037, 52585, 16461, 20561, 15676, 37325, 23336, 30293, 21077, 14054, 20442, 52558, 31695, 44819, 26728, 32776, 43722, 30385, 39892, 3238, 20317, 15507, 28955]",3436
3437,"[32132, 44229, 21089, 48898, 46136, 13546]",3437
3438,"[38680, 44732, 20089, 20088, 52495, 7237, 7205]",3438
3439,"[46082, 48788, 16532, 16523, 35576, 46144, 27069, 21898, 21925, 26018, 11891, 12160, 36545, 17221, 24752, 15900, 38471, 23368, 26681, 52548, 46203, 31528, 52498, 52498, 23361, 42377]",3439
3440,"[24745, 8303, 12602, 18095, 20491, 20338, 10399, 52735, 31712, 52498]",3440
3441,"[36020, 8242, 31614, 35932, 12998, 16999, 37387, 50974, 52561, 13952, 45061, 42707, 2391, 52619, 51665, 42607, 33770, 13658, 15908, 47148, 17512, 46418, 50052, 8159, 33827, 8158, 31551, 46345, 22485, 34428, 43932, 24945, 29936, 29858]",3441
3442,"[28107, 28249, 11804, 8731, 11970, 50013, 8445, 40189, 21508]",3442
3443,"[31694, 20409, 20447, 17986, 34506]",3443
3444,"[10430, 41892]",3444
3445,"[52512, 52567, 21250, 18003, 37101, 34379, 20557, 15901, 40197, 52134, 37162, 21250, 42511, 21105]",3445
3446,"[26885, 22005, 931, 38683, 41400, 24204, 28916, 35762, 35761]",3446
3447,"[52493, 52730, 28364, 41537]",3447
3448,"[5389, 5397, 34993, 10935, 2165, 22351, 52735, 31702]",3448
3449,"[45847, 45802, 52735, 31712, 3618, 3651]",3449
3450,"[52421, 23935, 52494, 32170, 23931, 20467, 20720, 1308, 31044, 32764, 23949, 23945, 20997]",3450
3451,"[22520, 3646, 46047, 2188, 42377, 5513, 20342, 20447, 45680, 21116, 18404, 7135, 22522, 20728, 28456, 21020, 31203, 20447, 20872, 20747, 20914]",3451
3452,"[22520, 7044]",3452
3453,"[48580, 25698, 22520, 18048, 18048, 52559, 21017, 23763, 52619, 28916]",3453
3454,"[50951, 18722, 32170, 10719, 21089, 52586, 21017, 50167, 34521, 52671, 20497, 41754, 20483, 32170, 52730, 52548, 1281, 7044]",3454
3455,"[16838, 30438]",3455
3456,"[21507, 21508]",3456
3457,"[30909, 23945, 31716, 39841, 16149, 20992, 32170, 23945, 23949, 39846, 25719, 44271, 32170, 45565, 20989, 14193, 30458, 30861, 7133]",3457
3458,"[50416, 26040, 43049, 44686, 20497, 19712, 31722, 31711, 32781, 41651, 23438, 23444, 7095, 23366, 270, 40063, 16215]",3458
3459,"[30802, 23925, 20370]",3459
3460,"[30752, 33720, 36977, 51680, 14993, 21389, 15003, 44368, 44362, 31716, 5019, 5020, 3509, 33325, 36806, 36812, 50321, 36803, 36814, 47886]",3460
3461,"[35917, 35918, 41747]",3461
3462,"[50688, 22190, 45581, 20943, 20942]",3462
3463,"[22435, 26137, 14468, 38739, 2077, 14405, 14392, 14408, 14900, 16118, 13595]",3463
3464,"[35654, 20056, 20056, 46549, 35542, 52498, 23432, 28664, 28663, 28662, 28661, 41793, 41792, 41791, 21025, 14262, 23528, 8556, 23490, 23489, 18345, 53272, 20903, 34443, 34443, 35602, 21535, 21536, 21537, 9381, 9381, 32512, 32513, 14155, 14102, 41197, 41198, 15000, 15001, 18035, 18036, 36433, 36432, 20754]",3464
3465,"[20633, 43983, 52661, 52646, 31716, 31992, 48173, 45067, 10303, 19202, 36742]",3465
3466,"[12149, 27790, 14691, 8589, 18367, 7959, 48220, 23925, 32674, 20177, 11979, 42603, 40640, 22036, 818, 20412, 22326, 17846, 21282, 9597, 48519, 44322, 52561, 52563, 52490, 9285, 50812]",3466
3467,"[46071, 52620, 52730, 48572, 49546, 52561, 52563, 9779, 2568, 15534, 170, 52489]",3467
3468,"[18355, 14364, 16550, 37594, 20407, 33714, 8650, 24192, 52596, 50018, 27656, 16870, 15637, 21647, 40743, 48597, 24260, 53054, 8291, 27394, 35513, 8649]",3468
3469,"[31608, 22405, 38339, 50627]",3469
3470,"[28854, 30396, 26752, 2288, 32768, 30350, 20611, 15496, 15500]",3470
3471,"[33011, 32762, 20548, 29319, 24506, 24509, 33011, 15498, 29314, 18395, 52654, 20660, 29371, 52640, 15498, 29416, 20546, 20544, 52640, 20660, 29427, 52640, 20660]",3471
3472,[21032],3472
3473,"[16123, 22592]",3473
3474,"[42670, 30441, 49546, 21121, 33318, 47976, 25719, 18039, 51831, 35486, 42262, 9941]",3474
3475,"[37494, 27019, 8483, 44103, 27002, 44319, 37435]",3475
3476,"[17159, 17159]",3476
3477,"[28740, 2114, 48788, 2099]",3477
3478,"[33424, 24055, 41144, 37859, 24038, 37421, 41144, 21298, 37044, 7863, 23171, 44695, 49502, 12320, 48335, 30914, 23949]",3478
3479,"[27265, 46333, 52010, 52011, 33282, 10303]",3479
3480,"[205, 31380, 27924]",3480
3481,"[14560, 19202, 300, 31065, 12467, 5342, 23515, 44028]",3481
3482,"[18059, 480, 18059, 5384, 5332, 31066, 12473, 52488, 51367, 5942, 32170]",3482
